image_path,label,split
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00158.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00159.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00160.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00161.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00163.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00164.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00165.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00166.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00168.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00169.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00170.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00171.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00172.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00174.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00176.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00178.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00179.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00180.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00181.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00183.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00185.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00188.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00189.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00191.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00192.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00193.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00196.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00197.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00198.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00199.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00200.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00201.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00202.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00204.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00207.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00208.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00209.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00210.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00211.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00212.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00213.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00214.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00216.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00218.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00219.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00221.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00222.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00223.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00224.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00225.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00226.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00227.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00228.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00229.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00231.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00232.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00234.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00238.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00239.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00240.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00241.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00242.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00243.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00244.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00245.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00246.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00247.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00248.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00249.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00250.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00251.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00252.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00253.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00254.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00255.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00257.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00258.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00260.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00261.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00262.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00263.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00264.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00265.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00266.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00267.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00268.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00269.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00270.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00271.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00272.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00273.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00277.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00278.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00279.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00281.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00282.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00284.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00285.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00287.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00289.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00290.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00292.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00293.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00294.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00295.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00297.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00298.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00301.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00304.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00305.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00306.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00307.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00308.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00311.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00313.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00314.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00315.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00316.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00318.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00319.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00320.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00321.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00323.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00324.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00325.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00327.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00329.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00331.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00334.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00335.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00337.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00338.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00340.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00341.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00342.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00343.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00345.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00348.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00349.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00352.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00354.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00355.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00357.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00359.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00362.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00363.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00364.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00365.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00366.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00368.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00369.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00370.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00372.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00373.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00375.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00376.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00377.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00379.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00381.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00382.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00384.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00385.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00386.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00387.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00388.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00390.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00392.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00393.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00394.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00396.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00397.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00398.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00399.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00401.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00402.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00403.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00404.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00405.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00406.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00408.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00409.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00410.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00411.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00414.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00416.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00417.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00418.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00420.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00421.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00422.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00423.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00424.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00425.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00426.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00427.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00429.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00430.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00432.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00433.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00435.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00436.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00437.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00439.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00440.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00441.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00443.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00445.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00448.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00449.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00452.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00456.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00458.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00460.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Algal__Leaf_Algal_00461.jpg,Leaf_Algal,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00001.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00002.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00003.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00005.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00006.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00007.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00008.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00009.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00010.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00011.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00012.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00015.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00018.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00019.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00020.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00021.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00022.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00025.jpg,Leaf_Blight,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Blight__Leaf_Blight_00026.jpg,Leaf_Blight,train
