image_path,label,split
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2203.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2210.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2216.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2217.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2223.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2224.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2231.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2232.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2233.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2237.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2238.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2239.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2240.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2241.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2252.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2253.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2254.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2262.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2264.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2267.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2268.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2280.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2286.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2292.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2297.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2300.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2301.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2304.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2308.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2315.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2331.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2332.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2335.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2336.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2338.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2339.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2340.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2344.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2345.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2354.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2359.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2366.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2372.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2383.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2389.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2395.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2399.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2402.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2415.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2416.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2418.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2433.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2449.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2455.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2456.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2459.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2461.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2466.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2467.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2469.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2488.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2495.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2503.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2505.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2507.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2510.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2516.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2535.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2545.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2549.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2551.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2552.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2556.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2560.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2561.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2567.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2579.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2580.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2586.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2588.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2591.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2593.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2594.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2601.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2603.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2605.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2612.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2621.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2622.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2634.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2635.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2641.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2646.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2648.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2659.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2660.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2661.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2663.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2664.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2665.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2671.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2675.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2677.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2680.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2681.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__HEALTHY_LEAF__to_label_2684.jpg,HEALTHY_LEAF,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2688.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2696.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2715.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2719.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2725.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2730.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2735.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2741.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2745.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2746.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2751.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2753.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2758.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2763.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2764.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2765.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2767.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2768.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2782.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2783.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2787.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2795.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2796.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2804.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2823.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2825.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2827.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2834.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2841.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2844.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2854.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2860.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2878.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2882.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2884.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2890.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2894.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2895.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2898.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2899.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2904.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2917.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2921.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2925.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2930.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2933.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2936.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2945.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2951.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2952.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2966.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2967.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2972.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2976.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2978.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2980.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2982.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2984.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2988.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2991.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2992.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2993.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2995.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_2997.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3000.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3007.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3009.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3013.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3014.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3017.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3019.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3020.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3028.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3030.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3036.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3037.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3038.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3041.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3045.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3047.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3049.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3056.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3063.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3068.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3080.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3084.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3097.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3098.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3109.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3110.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3115.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3116.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3118.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3119.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3133.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3139.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3142.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3154.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3168.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3169.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3176.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3180.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3181.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3193.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3199.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3204.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3212.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3213.jpg,LEAF_BLIGHT,test
data/durian/kaggle_durian_leaf_disease_dataset/images/test__LEAF_BLIGHT__to_label_3214.jpg,LEAF_BLIGHT,test
